model,selector,method,mase_ratio,mase_change_pct,flops_saved_pct,harm5_pct,coverage_pct,n_cells,n_instances,source,on_selector_pareto,on_union_pareto
FlowState-R1,ExtraTrees,dense_052,1.0783179505582015,7.8317950558201455,85.61660197256555,30.307267137624283,83.28100470957614,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_053,1.0841724012068388,8.417240120683879,86.41284464067891,31.316773504273502,84.20629469736612,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_054,1.090696713747417,9.069671374741706,87.18492092230757,32.22543825222397,85.04409776731205,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_055,1.0931585454965926,9.315854549659264,87.87683309477762,33.07550584336298,85.78351212279783,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_056,1.0955610912832132,9.55610912832132,88.5149889605366,33.847625588697014,86.4537000697715,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_057,1.099842805552689,9.9842805552689,89.06745817466141,34.52817024245596,87.05220870399441,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_058,1.1032739261929394,10.32739261929394,89.6032828750394,35.13676303854875,87.6316391941392,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_059,1.1051006945352493,10.510069453524927,90.07123059084499,35.672858887144606,88.17972701901273,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_060,1.1079057249723852,10.790572497238514,90.52354509535799,36.222309436595154,88.74007936507937,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_061,1.119633469516624,11.963346951662391,90.96699879136183,36.80092229199372,89.27999084249085,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_062,1.1215373806360778,12.153738063607777,91.37538340483309,37.314396912611194,89.72069597069597,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_063,1.126031847608053,12.60318476080531,91.74960916009466,37.78617216117216,90.11697627769057,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_064,1.129510996774597,12.951099677459709,92.10099723615588,38.263670852956565,90.50235478806907,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_065,1.134176326424,13.41763264239999,92.42013538488088,38.70110544217687,90.84276338740625,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_066,1.139405547493412,13.940554749341194,92.72501003872557,39.17206305599163,91.17063492063492,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_067,1.1463634700586067,14.636347005860673,93.01196376770237,39.65419501133787,91.4469954648526,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_068,1.1510883766303805,15.108837663038056,93.28328800921359,39.98724489795919,91.65794522937381,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_069,1.1590255985396958,15.902559853969578,93.53047388375767,40.3464590964591,91.82447017268446,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_070,1.1633690376942634,16.336903769426335,93.80252918226361,40.7702664399093,91.96374062445491,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_071,1.16819590399823,16.819590399822992,94.04447645236547,41.103588871446014,92.07548403976975,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_072,1.1751566962791518,17.515669627915177,94.29478262234555,41.445360195360195,92.16460622710623,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_073,1.1834725969777045,18.347259697770447,94.52147013851724,41.814113465899176,92.25481859410431,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_074,1.193337652177616,19.333765217761602,94.74834540699662,42.154249520320946,92.33140371533229,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_075,1.197303069325724,19.730306932572404,94.95363839548665,42.500926652712366,92.40362811791383,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_076,1.2075209060357002,20.752090603570018,95.1657470156013,42.8895757020757,92.48729940694227,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_077,1.217190101661296,21.719010166129603,95.37612214089746,43.27549930228501,92.56633743240886,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_078,1.2261711275467446,22.617112754674462,95.5681371295806,43.58919849991278,92.65818506889936,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_079,1.2364880195434613,23.648801954346133,95.75730151946598,43.932605093319374,92.75248560962847,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_080,1.246232723057962,24.623272305796196,95.93769294798324,44.196701116343974,92.84705869527298,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_081,1.2588411470269107,25.884114702691075,96.11852291174951,44.52729809872667,92.94544740973313,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_082,1.2664223365907374,26.642233659073746,96.28055491347534,44.803113553113555,93.04547139368567,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_083,1.2788258554505323,27.882585545053228,96.4342572298303,45.081109366823654,93.14713064713065,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_084,1.2932434001878823,29.32434001878823,96.58323445828128,45.37981859410431,93.24306645735217,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_085,1.3065146019194378,30.65146019194378,96.72929638597618,45.72377027734171,93.33709445316588,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_086,1.325544672867087,32.5544672867087,96.88144482450654,46.092523547880695,93.46028475492761,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_087,1.3410285747342767,34.102857473427676,97.0134357964207,46.42993415314844,93.59873757195186,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_088,1.3488552988113212,34.885529881132115,97.14675277584915,46.78042691435549,93.7241082330368,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_089,1.3584869156148056,35.848691561480564,97.27195400688863,47.13446275946276,93.83721437292866,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_090,1.3738332470164,37.38332470164001,97.40080589295495,47.537284144427,93.95359105180535,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_091,1.3967492947326303,39.674929473263035,97.51909030190151,47.80846633525205,94.0536150357579,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_092,1.4052571940994445,40.52571940994445,97.63419356489241,48.17394906680621,94.16399572649573,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_093,1.4209763256867842,42.09763256867842,97.72968120833528,48.441588173731034,94.25829626722484,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_094,1.4305410454136875,43.05410454136875,97.83806791734631,48.70840964590965,94.36240842490842,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_095,1.4407386830898643,44.073868308986434,97.94502316206594,48.997034711320424,94.48314582243154,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_096,1.4440078530251044,44.400785302510435,98.04660348099966,49.231968428396996,94.61832810047096,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_097,1.4464482129436746,44.64482129436747,98.1566609000044,49.417026425954994,94.81374280481424,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_098,1.448668270112707,44.86682701127069,98.26240917998858,49.59554334554335,95.11872056514915,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_099,1.4532017945344655,45.32017945344655,98.34164746991605,49.89752311180883,95.48856401534974,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,ExtraTrees,dense_101,1.4573431741205374,45.73431741205374,98.4078387955254,50.2515589569161,95.87476016047445,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_001,1.002536175655138,0.25361756551380843,14.482665150834839,6.123811704168847,41.818474184545614,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_002,1.0029312056412216,0.29312056412216236,14.550804704233322,6.157879818594105,41.901055293912435,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_004,1.0036757236879905,0.36757236879905175,24.58397509626734,7.133045525902669,42.27662218733647,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_005,1.0038652729588302,0.38652729588302126,27.9901188701433,7.50670460491889,42.30578449328449,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_006,1.0042524646475186,0.42524646475186056,28.984743072729014,7.623626373626374,42.306057038199896,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_007,1.0050338004691635,0.5033800469163463,31.52722322739003,8.237942612942613,42.31804901447759,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_008,1.0052746139250828,0.5274613925082772,32.09154219418885,8.364948543519972,42.320501918716204,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_009,1.006608011272335,0.6608011272335013,40.6175854066838,8.556002529216816,42.38918323739752,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_020,1.028655283239915,2.8655283239914953,71.0450580991756,16.353240013954302,70.85295656724229,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_021,1.0422819729443233,4.228197294432334,75.81935646889482,19.114665096807954,72.90685504971219,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_066,1.4545816063527213,45.45816063527213,98.39830984226396,50.210949764521196,95.82379426129425,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
FlowState-R1,Depth-8 tree,dense_069,1.4573431741205374,45.73431741205374,98.4078387955254,50.2515589569161,95.87476016047445,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/flowstate_r1/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_010,0.9997763354546654,-0.02236645453346231,8.820533441032474,3.545264259549974,30.82919065061922,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_012,0.9999871992434014,-0.0012800756598596585,11.935338507662562,4.368077359148788,36.994429181929185,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_014,0.999992627218948,-0.0007372781052006339,15.42680808973892,5.062794348508634,42.48566413744985,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_025,1.0009309178486652,0.09309178486651692,36.8734498628225,8.785212803069946,58.89968166753881,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_026,1.0011256268182112,0.11256268182111562,38.97835884198829,9.169228588871446,59.92172510029653,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_027,1.0017351476829486,0.1735147682948579,41.110857586559256,9.561420722135008,60.865003052503056,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_028,1.0018661079182978,0.1866107918297777,43.262197629142364,9.952522675736962,61.781026513169365,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_030,1.0023114526641466,0.23114526641465627,47.69366771116099,10.74808128379557,63.448456305599166,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_031,1.0035267123628202,0.3526712362820206,49.95982702968318,11.156081022152451,64.18650793650794,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_032,1.0044589032712368,0.44589032712367693,52.02346671339827,11.570894383394384,64.90248342926914,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_033,1.0047376415247908,0.47376415247908366,54.28382747273488,11.96090615733473,65.57648700505844,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_034,1.005993371190251,0.5993371190250896,56.51092920672453,12.41932670504099,66.18944051979766,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_035,1.0063024943955012,0.6302494395501235,58.53752872454354,12.85458093493808,66.76859846502704,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_036,1.0074070951702703,0.7407095170270273,60.64839770029325,13.331261991976278,67.33603697889411,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_037,1.0084355821298214,0.8435582129821428,62.55033450343546,13.726724664224665,67.82089438339437,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_038,1.0088568895654861,0.8856889565486137,64.45061227583425,14.159253444967732,68.24851735566021,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_039,1.0107379346495768,1.0737934649576841,66.28395108228614,14.597233124018839,68.6698717948718,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_040,1.0126610645579923,1.2661064557992319,68.05453803871478,15.015317024245595,69.04870922728065,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_042,1.0126788762929022,1.2678876292902208,71.41221639524589,15.861023896738184,69.75160256410257,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_043,1.0140644991492085,1.4064499149208487,72.97712178139778,16.313721001221,70.0748408337694,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_044,1.0160227237808188,1.6022723780818815,74.42902769443722,16.733985260770975,70.36128553985696,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_045,1.0173405204603763,1.7340520460376263,75.94030142504671,17.206033054247342,70.67934545613117,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_057,1.0361617194249444,3.6161719424944394,87.50355778016103,22.006639194139193,73.9288984824699,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_058,1.0388401581016027,3.8840158101602684,87.98159799046267,22.40319204604919,74.20580411651841,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_059,1.04016450571028,4.016450571027996,88.47434317561236,22.794293999651142,74.47426085818944,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_060,1.041765934726765,4.176593472676493,88.8773717894924,23.128706610849466,74.75062140240712,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_061,1.0437479025362597,4.374790253625971,89.27950683906694,23.571864643293214,75.04278955171813,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_062,1.045658483005048,4.565848300504793,89.65045834360475,24.052088784231643,75.35349075527647,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_063,1.050436731879076,5.043673187907594,89.98823836061874,24.557932147217862,75.65519797662654,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_064,1.0533453357587015,5.334533575870148,90.30849286531279,25.049875719518578,75.96044828187686,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_065,1.0572152718598051,5.721527185980513,90.60888104654386,25.585153933368222,76.29431580324437,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_066,1.0602284329265605,6.022843292656055,90.88979265937279,26.07764259549974,76.65053200767487,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_067,1.0641440685433634,6.414406854336341,91.1506106296752,26.602019012733297,77.01165402058258,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_068,1.0655914370093487,6.559143700934866,91.38725359654056,27.190988574917146,77.37713675213675,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_069,1.071034389557724,7.10343895577239,91.62021777883788,27.714547357404502,77.76442307692307,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_070,1.076089806948394,7.608980694839396,91.83962923491103,28.24328449328449,78.20594583987442,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_071,1.0834904877417737,8.34904877417737,92.04667068508489,28.768751090179663,78.66981728588871,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_072,1.086482064594498,8.648206459449792,92.24755000188831,29.247612506541078,79.13341618698762,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_073,1.090631481846544,9.063148184654391,92.43540343310852,29.778802546659687,79.65016134658993,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_074,1.0951069018994088,9.510690189940885,92.6336136217796,30.37349555206698,80.24730725623583,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_075,1.1012691479557102,10.126914795571018,92.8270350553229,30.991627420198846,80.83573172858887,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_076,1.106611710254359,10.66117102543589,93.00549649365595,31.523362550148263,81.42524638060353,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_077,1.1097933070203352,10.979330702033518,93.17096941557888,31.974969474969473,81.96788330716902,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_078,1.1132357178098353,11.323571780983531,93.32879263192103,32.51733385661957,82.4541034362463,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_079,1.1199058504193373,11.990585041933732,93.49545694095576,33.06296877725449,82.93732557125414,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_080,1.1286567187684464,12.865671876844642,93.66747880409969,33.613509506366654,83.40228719693006,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_081,1.1452442066298905,14.524420662989046,93.8142252034263,34.14333682190825,83.82064364207221,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_082,1.1518201507195118,15.182015071951183,93.96214973345349,34.55815018315018,84.19975361939647,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_083,1.1573188087729185,15.731880877291848,94.0996089525457,34.95279522065237,84.57041470434328,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_084,1.1677775634808607,16.777756348086072,94.23686724079842,35.35043825222397,84.92036237571952,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_085,1.1897725492530329,18.97725492530329,94.36353727024428,35.73200113378685,85.27058259201117,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
Moirai2-Small,ExtraTrees,dense_086,1.2024093415710975,20.24093415710975,94.48853981262292,36.07731554160126,85.59654631083203,97,366912,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/moirai2_small/full_score/real_evaluation.json,True,True
