wall_ms,isolated_core_ms,outside_core_ms,n_core_calls,model,model_family,window_size,horizon,requested_batch_size,effective_batch_size,warmup,repeats,isolation_scope,core_fraction,status,context_normalize_patch_ms,future_patch_ms,input_embedding_ms,encoder_ms,output_projection_ms,inverse_scale_ms,model_misc_ms,encoder_fraction_of_model
18.97039543837309,17.125471115112305,1.8458949625492096,1.0,Chronos2-Synth,chronos2,128,48,32,32,2,5,nn_module_forward_detailed,0.902747186833602,complete,0.4597440063953399,0.2652159929275512,0.2746240049600601,15.452287673950195,0.1803839951753616,0.061184000223875,0.4167366102337837,0.902298545253706
18.478022888302803,16.616384506225586,1.874772183597088,1.0,Chronos2-Synth,chronos2,512,48,32,32,2,5,nn_module_forward_detailed,0.8992512135453791,complete,0.447488009929657,0.2563199996948242,0.2867200076580047,15.003647804260254,0.1768960058689117,0.0593920014798641,0.3829117119312286,0.9029429836941306
35.24921089410782,33.15302276611328,2.097210466861725,1.0,Chronos2-Synth,chronos2,2048,48,32,32,2,5,nn_module_forward_detailed,0.9405323388857784,complete,0.549888014793396,0.1822720021009445,0.6287360042333603,31.49702453613281,0.0583680011332035,0.0175359994173049,0.2160642985254526,0.9500498569417594
125.2325102686882,122.22054290771484,3.012682288885117,1.0,Chronos2-Synth,chronos2,8192,48,32,32,2,5,nn_module_forward_detailed,0.9759489979518008,complete,0.562175989151001,0.1863680034875869,1.691487967967987,119.32569885253906,0.0634879991412162,0.019455999135971,0.3501781150698662,0.976314586841906
18.667269498109818,16.664831161499023,2.0069039091467857,1.0,Chronos2-Synth,chronos2,128,480,32,32,2,5,nn_module_forward_detailed,0.8927299819176258,complete,0.446368008852005,0.2599360048770904,0.289792001247406,15.052800178527832,0.2014400064945221,0.0603840015828609,0.3512323684990406,0.9032674878401716
18.98977719247341,16.83839988708496,2.141637057065964,1.0,Chronos2-Synth,chronos2,512,480,32,32,2,5,nn_module_forward_detailed,0.8867086599498836,complete,0.4553920030593872,0.26214399933815,0.315327987074852,15.349663734436035,0.1658879965543747,0.0204799994826316,0.2704952880740165,0.9115868394483976
40.49395862966776,37.6091194152832,2.415132239460945,1.0,Chronos2-Synth,chronos2,2048,480,32,32,2,5,nn_module_forward_detailed,0.9287587750862424,complete,0.5681920051574707,0.1884160041809082,0.6563519984483719,35.80809783935547,0.1761280000209808,0.0225280001759529,0.1961298156529665,0.9521121046190768
130.4373387247324,126.79759979248048,3.63973893225193,1.0,Chronos2-Synth,chronos2,8192,480,32,32,2,5,nn_module_forward_detailed,0.9720958816866616,complete,0.573855996131897,0.1955839991569519,1.7315839678049088,123.72582244873048,0.1894399970769882,0.0236479993909597,0.3394893202930689,0.9757741680538328
19.74564604461193,17.55766487121582,2.18841053545475,1.0,Chronos2-Synth,chronos2,128,720,32,32,2,5,nn_module_forward_detailed,0.8891917150518783,complete,0.4777919948101043,0.2734079957008362,0.3592960089445114,15.91420841217041,0.2488320022821426,0.0215680003166198,0.2574408128857612,0.9063966381007929
21.7784671112895,19.624704360961918,2.134444110095501,1.0,Chronos2-Synth,chronos2,512,720,32,32,2,5,nn_module_forward_detailed,0.9011058611553464,complete,0.4727999866008758,0.2713600099086761,0.3809280097484588,17.984512329101562,0.2508800029754638,0.0225280001759529,0.2428153157234192,0.9164220769040948
