cell,window,mase,naive_mase,normalized_mase,flops,flops_weighting,is_native,within_cell_pareto
BizITObsApp/tlong,6144,2.9699620028684985,3.2063450561622804,0.9262764770624182,54968205312.0,cell,False,False
BizITObsService/tshort,native,0.7352771619619343,1.225305042620374,0.6000768269014127,64444126003.2,cell,True,True
BizITObsService/tshort,32,2.913265136286147,1.225305042620374,2.377583568950299,824193024.0,cell,False,True
BizITObsService/tshort,48,2.484418334675927,1.225305042620374,2.027591700237256,940277760.0,cell,False,True
BizITObsService/tshort,64,2.852455607408186,1.225305042620374,2.327955495317372,1056399360.0,cell,False,False
BizITObsService/tshort,96,3.1346456380770973,1.225305042620374,2.5582573555508317,1288753152.0,cell,False,False
BizITObsService/tshort,128,2.36093533017808,1.225305042620374,1.9268143425975834,1521254400.0,cell,False,True
BizITObsService/tshort,192,2.5858280758304044,1.225305042620374,2.1103545532633134,1986699264.0,cell,False,False
BizITObsService/tshort,256,2.115980156330792,1.225305042620374,1.7269007167436985,2452733952.0,cell,False,True
BizITObsService/tshort,384,1.3199946037694459,1.225305042620374,1.0772783575154263,3386572800.0,cell,False,True
BizITObsService/tshort,512,1.3172501729938293,1.225305042620374,1.075038563602763,4322770944.0,cell,False,True
BizITObsService/tshort,768,0.8783539249857085,1.225305042620374,0.7168451074903816,6202245120.0,cell,False,True
BizITObsService/tshort,1024,0.8363152845778014,1.225305042620374,0.6825363933778488,8091156480.0,cell,False,True
BizITObsService/tshort,1536,0.7774941582057983,1.225305042620374,0.6345311013681046,11897290752.0,cell,False,True
BizITObsService/tshort,2048,0.7684801465452673,1.225305042620374,0.6271745563878816,15741173760.0,cell,False,True
BizITObsService/tshort,2560,0.7618738125074309,1.225305042620374,0.6217829732244691,19622805504.0,cell,False,True
BizITObsService/tshort,3072,0.7609165543588352,1.225305042620374,0.6210017325412931,23542185984.0,cell,False,True
BizITObsService/tshort,4096,0.758983754771785,1.225305042620374,0.6194243297560105,31494193152.0,cell,False,True
BizITObsService/tshort,6144,0.7380908139816542,1.225305042620374,0.6023731138845323,47851192320.0,cell,False,True
BizITObsService/tshort,8192,0.7342699165131725,1.225305042620374,0.5992547904176586,64812171264.0,cell,False,True
BizITObsService/tmedium,native,0.949902317299464,1.3205790727650968,0.7193074136109922,67222935552.0,cell,True,True
BizITObsService/tmedium,32,3.7938579566013737,1.3205790727650968,2.872874510011428,4899127296.0,cell,False,True
BizITObsService/tmedium,48,3.728090449710971,1.3205790727650968,2.8230724888778544,5016465408.0,cell,False,True
BizITObsService/tmedium,64,4.108325549393538,1.3205790727650968,3.111003069881543,5133840384.0,cell,False,False
BizITObsService/tmedium,96,4.637358508695516,1.3205790727650968,3.51160987201287,5368700928.0,cell,False,False
BizITObsService/tmedium,128,4.41849766433336,1.3205790727650968,3.345878906805392,5603708928.0,cell,False,False
BizITObsService/tmedium,192,4.551326918414544,1.3205790727650968,3.446463004206738,6074167296.0,cell,False,False
BizITObsService/tmedium,256,3.7249223342118514,1.3205790727650968,2.8206734538147846,6545215488.0,cell,False,True
BizITObsService/tmedium,384,3.752929737683402,1.3205790727650968,2.8418818797615226,7489081344.0,cell,False,False
BizITObsService/tmedium,512,2.6236755005049783,1.3205790727650968,1.9867613796206771,8435306496.0,cell,False,True
BizITObsService/tmedium,768,1.0229245028968998,1.3205790727650968,0.7746029934845534,10334834688.0,cell,False,True
BizITObsService/tmedium,1024,0.9804128777647603,1.3205790727650968,0.7424113390740935,12243800064.0,cell,False,True
BizITObsService/tmedium,1536,1.0176906697980876,1.3205790727650968,0.7706397070697132,16090042368.0,cell,False,False
BizITObsService/tmedium,2048,1.017371263100217,1.3205790727650968,0.770397838404324,19974033408.0,cell,False,False
BizITObsService/tmedium,2560,1.0763141389519568,1.3205790727650968,0.8150319516258232,23895773184.0,cell,False,False
BizITObsService/tmedium,3072,1.0141849650871884,1.3205790727650968,0.7679850347496688,27855261696.0,cell,False,False
BizITObsService/tmedium,4096,0.9886310557091269,1.3205790727650968,0.7486345014078407,35887484928.0,cell,False,False
BizITObsService/tmedium,6144,0.973186841498658,1.3205790727650968,0.7369394696380801,52404916224.0,cell,False,True
BizITObsService/tmedium,8192,0.9468291396615325,1.3205790727650968,0.7169802696320279,69526327296.0,cell,False,True
BizITObsService/tlong,native,1.3411111806448863,1.367193469742303,0.9809227518455506,69994856448.0,cell,True,True
BizITObsService/tlong,32,3.850635882567492,1.367193469742303,2.816452804805514,7194857472.0,cell,False,True
BizITObsService/tlong,48,4.088501951866489,1.367193469742303,2.9904340843853756,7312896000.0,cell,False,False
BizITObsService/tlong,64,4.255793190971861,1.367193469742303,3.1127951421345066,7430971392.0,cell,False,False
BizITObsService/tlong,96,4.00585631725438,1.367193469742303,2.92998496987367,7667232768.0,cell,False,False
BizITObsService/tlong,128,4.5914044961930065,1.367193469742303,3.358269767817442,7903641600.0,cell,False,False
BizITObsService/tlong,192,5.197478216478952,1.367193469742303,3.8015674675937454,8376901632.0,cell,False,False
BizITObsService/tlong,256,3.9962095153049195,1.367193469742303,2.9229290541141553,8850751488.0,cell,False,False
BizITObsService/tlong,384,3.8094852397515435,1.367193469742303,2.786354180341118,9800220672.0,cell,False,True
BizITObsService/tlong,512,1.769533014489613,1.367193469742303,1.294281353481849,10752049152.0,cell,False,True
BizITObsService/tlong,768,1.6000409558258941,1.367193469742303,1.1703105604559974,12662784000.0,cell,False,True
BizITObsService/tlong,1024,1.403439682367453,1.367193469742303,1.0265113997596713,14582956032.0,cell,False,True
BizITObsService/tlong,1536,1.3751342702110485,1.367193469742303,1.0058081029821202,18451611648.0,cell,False,True
